danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,preview_url,cover_url,name,artist
0.466,0.0608,8,-23.59,1,0.0483,0.995,0.947,0.101,0.38,115.264,audio_features,5CN6iGSYvvIVb3trc1xXiu,https://api.spotify.com/v1/tracks/5CN6iGSYvvIVb3trc1xXiu,https://api.spotify.com/v1/audio-analysis/5CN6iGSYvvIVb3trc1xXiu,176576,4,https://p.scdn.co/mp3-preview/8c9093315b05c6662f9e7ac84387159622b6d037?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273a1b6d44be10cd8b8fe6d2178,Sleeping Sunrise,Carissa Malone
0.351,0.0543,7,-32.167,1,0.0357,0.995,0.819,0.0936,0.143,151.135,audio_features,5kU2kYLFu3uNDBlmjvvNxg,https://api.spotify.com/v1/tracks/5kU2kYLFu3uNDBlmjvvNxg,https://api.spotify.com/v1/audio-analysis/5kU2kYLFu3uNDBlmjvvNxg,165848,3,,https://i.scdn.co/image/ab67616d0000b27390e6ebf7eb15ae046342f5e8,Ambro,Olivia Belli
0.432,0.0217,3,-28.493,0,0.0651,0.995,0.966,0.0958,0.211,63.946,audio_features,6d6yZionLIexUZpzbrh4Gq,https://api.spotify.com/v1/tracks/6d6yZionLIexUZpzbrh4Gq,https://api.spotify.com/v1/audio-analysis/6d6yZionLIexUZpzbrh4Gq,125000,3,https://p.scdn.co/mp3-preview/37dc7ae41a318b5679699d5cea52a428abeb874f?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273c191abca6c71947f411e8623,Et spørgsmål,Tosh Møller
0.556,0.0752,0,-20.315,1,0.0396,0.964,0.929,0.122,0.089,120.002,audio_features,54TwPbo4CXoR8iPceyU64H,https://api.spotify.com/v1/tracks/54TwPbo4CXoR8iPceyU64H,https://api.spotify.com/v1/audio-analysis/54TwPbo4CXoR8iPceyU64H,158375,4,https://p.scdn.co/mp3-preview/61eb782780122c7083b5b696a57d530552d7adb4?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b27386f5d99ef27b03ff2298e040,Circles,Charlie Frazier
0.636,0.021,6,-28.461,1,0.115,0.996,0.952,0.0858,0.438,107.464,audio_features,3cdOlMSKSHFrPB7iqnsNcA,https://api.spotify.com/v1/tracks/3cdOlMSKSHFrPB7iqnsNcA,https://api.spotify.com/v1/audio-analysis/3cdOlMSKSHFrPB7iqnsNcA,144750,4,https://p.scdn.co/mp3-preview/76ea91d9084bbe75b971298fe93f0a35462f2d48?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2732df4359161bb7ca92a589774,Lullaby For L,Karen Kasper
0.423,0.0401,9,-26.977,0,0.0712,0.996,0.949,0.111,0.249,162.346,audio_features,0Nx1SR4VfOGtnelHw6xFsV,https://api.spotify.com/v1/tracks/0Nx1SR4VfOGtnelHw6xFsV,https://api.spotify.com/v1/audio-analysis/0Nx1SR4VfOGtnelHw6xFsV,154250,4,https://p.scdn.co/mp3-preview/88b75c19f66cc1d5b502f36b6341c3f20f07466b?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2738369ad4a0a21aca06e7378fe,N'abandonne pas,Libor Kolman
0.269,0.1,1,-28.801,1,0.0493,0.995,0.96,0.103,0.358,169.029,audio_features,3EOylKjaenyKmwO4R9IDBz,https://api.spotify.com/v1/tracks/3EOylKjaenyKmwO4R9IDBz,https://api.spotify.com/v1/audio-analysis/3EOylKjaenyKmwO4R9IDBz,155000,4,https://p.scdn.co/mp3-preview/0037a6edaeb3a659c0246782d86291daeeeec5aa?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2734888f3ac0d4b2261e202ac61,Infatuation,Minik Jakobsen
0.441,0.146,4,-22.778,1,0.0492,0.963,0.934,0.111,0.102,112.506,audio_features,6t4LgOBZsf14olwgwYRcCS,https://api.spotify.com/v1/tracks/6t4LgOBZsf14olwgwYRcCS,https://api.spotify.com/v1/audio-analysis/6t4LgOBZsf14olwgwYRcCS,120747,3,https://p.scdn.co/mp3-preview/5523078181fdae55246935d391393ea81ce0891d?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273f97d1b98ed525f4d597babb7,The Hourglass,Ben Crosland
0.315,0.122,3,-21.176,1,0.0312,0.966,0.838,0.108,0.136,143.042,audio_features,7FN1P3fDyiylftF9Sx3me5,https://api.spotify.com/v1/tracks/7FN1P3fDyiylftF9Sx3me5,https://api.spotify.com/v1/audio-analysis/7FN1P3fDyiylftF9Sx3me5,131997,4,https://p.scdn.co/mp3-preview/d12c067ef7f1be7c281f1f3a89fd54ffd883df9d?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b27388c6e765fa216830b8781d64,Comforting,Albert Riqueti
0.499,0.0321,0,-27.78,0,0.0321,0.994,0.941,0.0851,0.266,95.921,audio_features,39ObnHa9VOJIwR1nULLXJI,https://api.spotify.com/v1/tracks/39ObnHa9VOJIwR1nULLXJI,https://api.spotify.com/v1/audio-analysis/39ObnHa9VOJIwR1nULLXJI,175500,4,https://p.scdn.co/mp3-preview/b3abe5d743ae697c6ff030c71ffc1bb2b12118d0?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b27318c0ffd4527c0fbca362a87f,Reisida,Jan Thiel
0.423,0.0204,6,-25.586,0,0.052,0.995,0.932,0.105,0.274,131.555,audio_features,1306xuQzBjGCK8OlEhJpf7,https://api.spotify.com/v1/tracks/1306xuQzBjGCK8OlEhJpf7,https://api.spotify.com/v1/audio-analysis/1306xuQzBjGCK8OlEhJpf7,148224,3,https://p.scdn.co/mp3-preview/7a366b51174ae231a6c788817bb0f4834954f70e?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b27374d5bb3c724a4076b5e83ce3,Vorfreude,Roman Jensen
0.357,0.0164,1,-26.324,1,0.0378,0.986,0.882,0.109,0.104,62.05,audio_features,1cpJgDb09f2QOVU3rTwBGU,https://api.spotify.com/v1/tracks/1cpJgDb09f2QOVU3rTwBGU,https://api.spotify.com/v1/audio-analysis/1cpJgDb09f2QOVU3rTwBGU,253543,4,https://p.scdn.co/mp3-preview/ac204adc3873270894eb5c086bc2d9c19e272538?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b27303299f9921d2cc225fa8e5cf,Le Mouton Noir,Vegard
0.443,0.158,7,-25.364,0,0.0394,0.995,0.917,0.101,0.667,77.168,audio_features,1YDqnrvd4URRA0TbbNzNLB,https://api.spotify.com/v1/tracks/1YDqnrvd4URRA0TbbNzNLB,https://api.spotify.com/v1/audio-analysis/1YDqnrvd4URRA0TbbNzNLB,121750,4,https://p.scdn.co/mp3-preview/fbb41120f0282adbb26f1fab84eb11fb61cefbb4?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273ca7ee4cf9c0a4356e4cdea66,After Time,Asta Hedegaard
0.216,0.0819,9,-26.17,1,0.0444,0.994,0.954,0.0931,0.0911,71.07,audio_features,1ZxqvIpfcqYDcV4nP6jxms,https://api.spotify.com/v1/tracks/1ZxqvIpfcqYDcV4nP6jxms,https://api.spotify.com/v1/audio-analysis/1ZxqvIpfcqYDcV4nP6jxms,147000,5,https://p.scdn.co/mp3-preview/0c201cc35c68d28c5d3316ac5b70ebe7318eac1c?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2737a711ccd1c8cda7e5df29a45,Finding Hope,Haakon Stange
0.324,0.0186,2,-28.248,1,0.0476,0.99,0.934,0.105,0.126,85.297,audio_features,2m2GJpBjQNNphaCgBeoj7R,https://api.spotify.com/v1/tracks/2m2GJpBjQNNphaCgBeoj7R,https://api.spotify.com/v1/audio-analysis/2m2GJpBjQNNphaCgBeoj7R,207640,4,,https://i.scdn.co/image/ab67616d0000b273b924c650ed25accfa744a683,Fracture,Stephan Moccio
0.507,0.03,7,-28.177,1,0.063,0.994,0.955,0.11,0.174,66.46,audio_features,0deHuVvihpR7Xi8CZCy23s,https://api.spotify.com/v1/tracks/0deHuVvihpR7Xi8CZCy23s,https://api.spotify.com/v1/audio-analysis/0deHuVvihpR7Xi8CZCy23s,244375,4,https://p.scdn.co/mp3-preview/e217ea29d02731926eb3d51645d5798de4d4469b?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2730c00c80ba5c7931a13f5d475,Starling,Aron Edwards
0.332,0.0191,7,-29.569,1,0.0395,0.996,0.951,0.117,0.222,91.149,audio_features,2Djv53hoQWobBuNHkSKpXC,https://api.spotify.com/v1/tracks/2Djv53hoQWobBuNHkSKpXC,https://api.spotify.com/v1/audio-analysis/2Djv53hoQWobBuNHkSKpXC,201500,4,https://p.scdn.co/mp3-preview/20e4b52c5730ddc4bf6953a22cebaed0ce9c8640?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b27358fa82832e226295c7795a8c,Bellevue,Franz Becker
0.569,0.153,6,-18.637,0,0.0359,0.972,0.939,0.114,0.136,136.007,audio_features,1kWJ8up3tFBIi6f78gsPrs,https://api.spotify.com/v1/tracks/1kWJ8up3tFBIi6f78gsPrs,https://api.spotify.com/v1/audio-analysis/1kWJ8up3tFBIi6f78gsPrs,155444,3,,https://i.scdn.co/image/ab67616d0000b2739f19bf583374d94e0f905e87,The Eighth Day,Akira Kosemura
0.26,0.0166,0,-22.356,0,0.052,0.98,0.846,0.115,0.199,179.921,audio_features,2kz1DrWQsJl1k4lWDsPRsC,https://api.spotify.com/v1/tracks/2kz1DrWQsJl1k4lWDsPRsC,https://api.spotify.com/v1/audio-analysis/2kz1DrWQsJl1k4lWDsPRsC,143407,4,https://p.scdn.co/mp3-preview/1c4aad271a75d08110ec731c904ea7c92101f7dd?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2734e6f5d85526c8b9c2cd6d611,Aquatic,Sigrid Vass
0.556,0.00295,0,-28.062,0,0.0464,0.995,0.939,0.152,0.119,120.128,audio_features,2H5saY4C7YqZiuKED6sAvA,https://api.spotify.com/v1/tracks/2H5saY4C7YqZiuKED6sAvA,https://api.spotify.com/v1/audio-analysis/2H5saY4C7YqZiuKED6sAvA,159061,4,https://p.scdn.co/mp3-preview/ce875a8277f5e69f188c1cf8f9b189d30cf296ed?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2734698f2d710009bd51cc60799,Nibiru,Ulrich Volker
0.452,0.0528,1,-26.181,1,0.0487,0.989,0.928,0.103,0.265,114.667,audio_features,1tIqpXyBu4DTgzpp5nkk1G,https://api.spotify.com/v1/tracks/1tIqpXyBu4DTgzpp5nkk1G,https://api.spotify.com/v1/audio-analysis/1tIqpXyBu4DTgzpp5nkk1G,142458,4,https://p.scdn.co/mp3-preview/84c8135bf14a519cdc028acbb3d43442f38aad04?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b27373209b2e17e0eb037d3eecd7,I Remember,GÅEL
0.172,0.0357,7,-27.606,0,0.0454,0.989,0.928,0.0959,0.169,68.312,audio_features,4F46VZCOepBxdBQNDEY7JN,https://api.spotify.com/v1/tracks/4F46VZCOepBxdBQNDEY7JN,https://api.spotify.com/v1/audio-analysis/4F46VZCOepBxdBQNDEY7JN,168000,5,https://p.scdn.co/mp3-preview/f52ee0865d2ea4701552e9b59f4424a4c8199729?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273856789c7066b3b60175347d6,Any Given Word,Bernadine Richter
0.301,0.0184,0,-27.872,1,0.0381,0.995,0.885,0.119,0.0764,96.653,audio_features,5G1xgH1zCwWF4f5aIOUksB,https://api.spotify.com/v1/tracks/5G1xgH1zCwWF4f5aIOUksB,https://api.spotify.com/v1/audio-analysis/5G1xgH1zCwWF4f5aIOUksB,124029,4,https://p.scdn.co/mp3-preview/2296d1a964d0142206b060fef097de80b97e78e2?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2731426fef79438a323c1e89841,Valverde,Jacques Ferrandi
0.358,0.0256,7,-24.675,0,0.0385,0.994,0.922,0.107,0.143,67.382,audio_features,1cXacQAGKrNEB6q32HzK6c,https://api.spotify.com/v1/tracks/1cXacQAGKrNEB6q32HzK6c,https://api.spotify.com/v1/audio-analysis/1cXacQAGKrNEB6q32HzK6c,118184,3,https://p.scdn.co/mp3-preview/4cc9a3e3e373cb7f4ed19bdf7213b40468c3c801?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273f27a741d61032a40407cd496,The Nightingale,Frédéric Leissen
0.353,0.075,10,-25.635,0,0.0379,0.995,0.886,0.117,0.317,120.308,audio_features,6dfdNTuLOK8eFusN8HaQg8,https://api.spotify.com/v1/tracks/6dfdNTuLOK8eFusN8HaQg8,https://api.spotify.com/v1/audio-analysis/6dfdNTuLOK8eFusN8HaQg8,169750,3,https://p.scdn.co/mp3-preview/2469a57982a81add70e1086c0517dacc125eeb16?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2730c9fc4a2871d489b56cac105,Clocks,Luke Faulkner
0.395,0.0377,1,-27.013,1,0.0438,0.995,0.952,0.0998,0.211,71.231,audio_features,2xnLBULgfS7IifhN40kRWZ,https://api.spotify.com/v1/tracks/2xnLBULgfS7IifhN40kRWZ,https://api.spotify.com/v1/audio-analysis/2xnLBULgfS7IifhN40kRWZ,127750,3,https://p.scdn.co/mp3-preview/f4d8a613fe93e21b266bac846126d8ee922b51ac?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b27388a5c4b5b61875c8f6724b25,Confidante,Eric Cadogan
0.457,0.00756,5,-26.071,0,0.0408,0.995,0.947,0.0976,0.236,66.011,audio_features,6UBUNOxmO5HloYRN3y4PPr,https://api.spotify.com/v1/tracks/6UBUNOxmO5HloYRN3y4PPr,https://api.spotify.com/v1/audio-analysis/6UBUNOxmO5HloYRN3y4PPr,168000,4,https://p.scdn.co/mp3-preview/b7c83335616c67ea9b15bb9cf54f01f479c67d13?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273f0976b4a6989c8438076717d,In Bloom,Józef Gatysik
0.612,0.495,4,-12.027,0,0.929,0.71,0.0,0.671,0.39,106.394,audio_features,5esdE0mWdv3h9clUIbsNA5,https://api.spotify.com/v1/tracks/5esdE0mWdv3h9clUIbsNA5,https://api.spotify.com/v1/audio-analysis/5esdE0mWdv3h9clUIbsNA5,360053,3,https://p.scdn.co/mp3-preview/8ed20e026449ff34f92cccfe2c6aa72de01b32d2?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273a36506d40692a16e1028cccf,Searching for Santa,Tig Notaro
0.413,0.701,4,-10.605,0,0.734,0.846,5.52e-05,0.955,0.249,86.352,audio_features,1hZJ6UYzTzKSIPEkOoKCDI,https://api.spotify.com/v1/tracks/1hZJ6UYzTzKSIPEkOoKCDI,https://api.spotify.com/v1/audio-analysis/1hZJ6UYzTzKSIPEkOoKCDI,104813,3,https://p.scdn.co/mp3-preview/741dcc649cb6170e5770a3e9d25654041566ea57?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273a36506d40692a16e1028cccf,The Rug,Tig Notaro
0.448,0.633,4,-11.752,0,0.928,0.751,1.78e-05,0.686,0.206,84.419,audio_features,7kjryyo4yb9L1xmmFNU4yO,https://api.spotify.com/v1/tracks/7kjryyo4yb9L1xmmFNU4yO,https://api.spotify.com/v1/audio-analysis/7kjryyo4yb9L1xmmFNU4yO,530533,4,https://p.scdn.co/mp3-preview/ac4c887fcc432d3b547e85191802e4947a7c63d3?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273a36506d40692a16e1028cccf,Vegas,Tig Notaro
0.392,0.771,4,-9.442,1,0.935,0.842,9.09e-06,0.93,0.488,172.228,audio_features,0A7xi3E4CblzVvC0r1vZdr,https://api.spotify.com/v1/tracks/0A7xi3E4CblzVvC0r1vZdr,https://api.spotify.com/v1/audio-analysis/0A7xi3E4CblzVvC0r1vZdr,52800,3,https://p.scdn.co/mp3-preview/9cd90840fd14971464881924781ee013ace9b396?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273a36506d40692a16e1028cccf,Where's Tig?,Tig Notaro
0.481,0.598,1,-11.733,0,0.926,0.743,4.22e-06,0.672,0.241,81.612,audio_features,3PGrPgIjxDEvs4eRTxJsTT,https://api.spotify.com/v1/tracks/3PGrPgIjxDEvs4eRTxJsTT,https://api.spotify.com/v1/audio-analysis/3PGrPgIjxDEvs4eRTxJsTT,239573,3,https://p.scdn.co/mp3-preview/dd9825326ce37bcb4d12cb3b7c80b41675c120b9?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273a36506d40692a16e1028cccf,Laugh Noises,Tig Notaro
0.488,0.952,7,-5.945,1,0.959,0.718,0.0,0.864,0.194,67.384,audio_features,03qmvWJwZ1aq61fi0SxcWl,https://api.spotify.com/v1/tracks/03qmvWJwZ1aq61fi0SxcWl,https://api.spotify.com/v1/audio-analysis/03qmvWJwZ1aq61fi0SxcWl,425664,4,https://p.scdn.co/mp3-preview/67371beea81421dbf6010af4cde7ce7ac75f1007?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273bc5067918835998d3ea2bb7c,White,Daniel Tosh
0.631,0.939,5,-5.807,1,0.889,0.668,0.0,0.608,0.3,122.247,audio_features,7seGWbksC1EWug6PbJ76Ml,https://api.spotify.com/v1/tracks/7seGWbksC1EWug6PbJ76Ml,https://api.spotify.com/v1/audio-analysis/7seGWbksC1EWug6PbJ76Ml,171515,3,https://p.scdn.co/mp3-preview/63ead235c3a24ff7909dbf90c6dd070c281a6bec?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273bc5067918835998d3ea2bb7c,Goldenrod,Daniel Tosh
0.594,0.954,0,-6.06,1,0.923,0.687,0.0,0.75,0.276,103.621,audio_features,3lgugt7YER6yrQX6Zgx9GC,https://api.spotify.com/v1/tracks/3lgugt7YER6yrQX6Zgx9GC,https://api.spotify.com/v1/audio-analysis/3lgugt7YER6yrQX6Zgx9GC,319662,5,https://p.scdn.co/mp3-preview/a76fceef1766b164671502889f6c6f3c599314f1?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273bc5067918835998d3ea2bb7c,Buff,Daniel Tosh
0.514,0.967,0,-5.754,1,0.956,0.667,0.0,0.868,0.181,173.516,audio_features,1epv7ipZ1FHtMJ4pdiQttX,https://api.spotify.com/v1/tracks/1epv7ipZ1FHtMJ4pdiQttX,https://api.spotify.com/v1/audio-analysis/1epv7ipZ1FHtMJ4pdiQttX,590603,4,https://p.scdn.co/mp3-preview/357024e2afb785bb58d983aba7a3e77e39af7c4b?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273bc5067918835998d3ea2bb7c,Eggplant,Daniel Tosh
0.551,0.959,11,-6.105,0,0.942,0.722,0.0,0.749,0.198,145.042,audio_features,1UuCQ5gNjEY8N7TBQIYNmA,https://api.spotify.com/v1/tracks/1UuCQ5gNjEY8N7TBQIYNmA,https://api.spotify.com/v1/audio-analysis/1UuCQ5gNjEY8N7TBQIYNmA,307012,1,https://p.scdn.co/mp3-preview/f2600f1d18ad620228b64aff6f74b4b3d606f89e?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273bc5067918835998d3ea2bb7c,Coquelicot,Daniel Tosh
0.523,0.957,4,-4.968,0,0.945,0.704,0.0,0.901,0.295,170.19,audio_features,4MnWiTb7X6nbqxF8EtDzTg,https://api.spotify.com/v1/tracks/4MnWiTb7X6nbqxF8EtDzTg,https://api.spotify.com/v1/audio-analysis/4MnWiTb7X6nbqxF8EtDzTg,91502,4,https://p.scdn.co/mp3-preview/1b9820bd5d5b12a00726c348ab91d35105f0e65e?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273668ce49473afd1375f3a1892,Cheese is Everywhere: Describing a Night Out,Aziz Ansari
0.53,0.978,6,-4.244,1,0.92,0.821,0.0,0.941,0.332,81.907,audio_features,77FJtn1xuDsFtyDiMYjnMs,https://api.spotify.com/v1/tracks/77FJtn1xuDsFtyDiMYjnMs,https://api.spotify.com/v1/audio-analysis/77FJtn1xuDsFtyDiMYjnMs,235826,4,https://p.scdn.co/mp3-preview/43981ea493348fb72c1a9f138d4fa89b6194038c?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273668ce49473afd1375f3a1892,A Chunk on Marriage,Aziz Ansari
0.373,0.993,1,-4.24,1,0.857,0.831,0.0,0.788,0.0809,79.554,audio_features,0MUZAcbdUHYqvMRzIVixqV,https://api.spotify.com/v1/tracks/0MUZAcbdUHYqvMRzIVixqV,https://api.spotify.com/v1/audio-analysis/0MUZAcbdUHYqvMRzIVixqV,295554,5,https://p.scdn.co/mp3-preview/2a5ec797607bdd6602606c611678c6ef9032a0be?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273668ce49473afd1375f3a1892,"Proposal Stories: ""We Were at a 5 Star Restaurant.""",Aziz Ansari
0.6,0.967,1,-4.448,1,0.819,0.827,0.0,0.697,0.343,116.528,audio_features,3O2DEmW1shPDkrljt5Zv69,https://api.spotify.com/v1/tracks/3O2DEmW1shPDkrljt5Zv69,https://api.spotify.com/v1/audio-analysis/3O2DEmW1shPDkrljt5Zv69,105752,4,https://p.scdn.co/mp3-preview/7fd60e0da2bf5f45bfb36a87407a338650898fd6?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273668ce49473afd1375f3a1892,Marriage is an Insane Proposal,Aziz Ansari
0.575,0.955,7,-3.697,1,0.847,0.814,0.0,0.941,0.304,93.799,audio_features,6m9BZNDG2WbqnaIbaGJ3Mo,https://api.spotify.com/v1/tracks/6m9BZNDG2WbqnaIbaGJ3Mo,https://api.spotify.com/v1/audio-analysis/6m9BZNDG2WbqnaIbaGJ3Mo,226000,5,https://p.scdn.co/mp3-preview/b018023ee0c96ea991d663330d25211d61166a9d?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273668ce49473afd1375f3a1892,The Chick-Fil-A Dilemma,Aziz Ansari
0.555,0.921,7,-4.282,1,0.868,0.814,0.0,0.408,0.469,89.404,audio_features,3i2jfExTOuO25aoyS05RbK,https://api.spotify.com/v1/tracks/3i2jfExTOuO25aoyS05RbK,https://api.spotify.com/v1/audio-analysis/3i2jfExTOuO25aoyS05RbK,323178,4,https://p.scdn.co/mp3-preview/cb0c5db7e15edd7445765334ab1f779824723e1d?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273668ce49473afd1375f3a1892,My Cousins in India/Arranged Marriages,Aziz Ansari
0.569,0.92,4,-7.047,0,0.867,0.66,0.0,0.647,0.399,75.699,audio_features,5C9uIyOtbVd7PZ5WjL0FE5,https://api.spotify.com/v1/tracks/5C9uIyOtbVd7PZ5WjL0FE5,https://api.spotify.com/v1/audio-analysis/5C9uIyOtbVd7PZ5WjL0FE5,109443,4,https://p.scdn.co/mp3-preview/dd8ebc40ee8ed769b5f0357665494605863c748e?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273bc157b95aaf184cb8ddf194b,Free Education,Tiffany Haddish
0.545,0.894,6,-7.345,0,0.783,0.726,0.0,0.716,0.376,121.767,audio_features,4CQxxZOkASBrnAm3mfrLVw,https://api.spotify.com/v1/tracks/4CQxxZOkASBrnAm3mfrLVw,https://api.spotify.com/v1/audio-analysis/4CQxxZOkASBrnAm3mfrLVw,364951,3,https://p.scdn.co/mp3-preview/6d26375255fcbcad0aa7b456ce8a0dbefee8de55?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273bc157b95aaf184cb8ddf194b,My Second Psychotic Break,Tiffany Haddish
0.603,0.804,9,-7.005,1,0.878,0.668,0.0,0.732,0.616,117.267,audio_features,6FKoWql5Eb98kqaeplCgzp,https://api.spotify.com/v1/tracks/6FKoWql5Eb98kqaeplCgzp,https://api.spotify.com/v1/audio-analysis/6FKoWql5Eb98kqaeplCgzp,162584,5,https://p.scdn.co/mp3-preview/5caa4c95bee7e547e8da88678d841866e7e5078e?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273bc157b95aaf184cb8ddf194b,Marriage,Tiffany Haddish
0.52,0.941,7,-7.568,1,0.854,0.721,0.0,0.798,0.375,117.132,audio_features,4FoTexK42RCcqqYzCjrk8J,https://api.spotify.com/v1/tracks/4FoTexK42RCcqqYzCjrk8J,https://api.spotify.com/v1/audio-analysis/4FoTexK42RCcqqYzCjrk8J,229301,4,https://p.scdn.co/mp3-preview/864c14b850beb0e7ca075b26a9f234af0d7be403?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273bc157b95aaf184cb8ddf194b,My Third Psychotic Break,Tiffany Haddish
0.574,0.825,9,-7.372,1,0.709,0.701,0.0,0.854,0.558,105.896,audio_features,23wItb6m3uAb6K5g96otBa,https://api.spotify.com/v1/tracks/23wItb6m3uAb6K5g96otBa,https://api.spotify.com/v1/audio-analysis/23wItb6m3uAb6K5g96otBa,405146,3,https://p.scdn.co/mp3-preview/77d4c78d0eda6666cbc604b87b1cda22e9dd676e?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273bc157b95aaf184cb8ddf194b,Geo Life,Tiffany Haddish
0.425,0.985,6,-5.073,1,0.94,0.853,0.0,0.519,0.225,82.186,audio_features,2H0VEySE2WABOpxLSrgDbV,https://api.spotify.com/v1/tracks/2H0VEySE2WABOpxLSrgDbV,https://api.spotify.com/v1/audio-analysis/2H0VEySE2WABOpxLSrgDbV,394463,4,https://p.scdn.co/mp3-preview/56aa397fee0b057d8e47b7b5d2fa37d98f376b1d?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273a5bd1d3342603eb2ddda81c8,Live Longer,Jim Gaffigan
0.416,0.99,6,-4.457,1,0.887,0.801,0.0,0.922,0.162,90.469,audio_features,30CRNLZEwKpjMLIpnytPGe,https://api.spotify.com/v1/tracks/30CRNLZEwKpjMLIpnytPGe,https://api.spotify.com/v1/audio-analysis/30CRNLZEwKpjMLIpnytPGe,204416,3,https://p.scdn.co/mp3-preview/7f99f28100db2ecb11d66c315e8c19e55911867e?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273a5bd1d3342603eb2ddda81c8,Can't Stop Eating,Jim Gaffigan
